customerId,currentBalance,averageBalance,minimumBalance,maximumBalance,balanceVolatility,averageTransactionValue,monthlyTransactionValue,transactionsPerMonth,daysSinceLastTransaction,monthlyActiveDays,transactionGrowthRate,engagementScore,engagementCategory,scoreBreakdown,numberOfProducts,hasCreditCard,hasLoan,hasInvestment,hasInsurance,complaintCount,complaintsLast90Days,unresolvedComplaints,averageResolutionTime,digitalUsagePercentage,mobileLoginFrequency,webLoginFrequency,digitalSessionDuration,age,income,creditScore,tenureMonths,churn
CUST-1999,85490.24,147242.35,71970.02,220336.72,0.295,2544.16,40706.6,16.0,6,9,-0.185,58.7,At Risk,"{'transactionFrequency': 20.0, 'digitalUsage': 16.7, 'productUsage': 4.0, 'recency': 18.0, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,66.7,5.7,3.3,445.6,46,250000,755,16,0
CUST-2000,3591.17,9072.11,200.0,39423.5,1.282,2157.9,36684.34,17.0,2,12,0.261,65.7,Engaged,"{'transactionFrequency': 21.2, 'digitalUsage': 17.1, 'productUsage': 8.0, 'recency': 19.3, 'servicePenalty': 0.0}",2,False,True,False,False,0,0,0,0.0,68.6,1.5,5.3,459.4,48,900449,770,21,0
CUST-2001,83309.07,167271.2,81759.05,251819.56,0.305,2595.98,64899.49,25.0,3,23,0.269,82.2,Highly Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 22.2, 'productUsage': 16.0, 'recency': 19.0, 'servicePenalty': 0.0}",4,False,True,True,True,2,0,0,37.0,88.7,7.2,2.8,536.8,21,458087,669,13,0
CUST-2002,2586.33,4943.02,200.0,28866.9,1.472,2480.09,34721.27,14.0,2,15,0.0,55.5,At Risk,"{'transactionFrequency': 17.5, 'digitalUsage': 16.7, 'productUsage': 4.0, 'recency': 19.3, 'servicePenalty': 2.0}",1,False,False,False,False,1,1,0,85.0,66.7,1.8,3.3,476.6,24,250000,601,89,0
CUST-2003,151281.46,240898.67,151281.46,312254.29,0.198,2021.98,48864.49,24.17,2,19,0.262,74.3,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 20.0, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 2.0}",3,False,True,True,False,1,1,0,82.0,80.0,7.3,4.0,554.3,21,395102,815,26,0
CUST-2004,200.0,10221.2,200.0,88076.59,1.794,2232.01,52452.22,23.5,1,22,0.043,77.4,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 20.8, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,True,False,False,True,0,0,0,0.0,83.0,7.0,1.2,579.4,27,1711541,769,25,0
CUST-2005,200.0,16026.61,200.0,42205.53,1.008,2265.06,40016.14,17.67,1,16,0.16,71.7,Engaged,"{'transactionFrequency': 22.1, 'digitalUsage': 17.9, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,True,False,False,True,0,0,0,0.0,71.7,3.0,0.7,489.3,21,406305,740,40,0
CUST-2006,141325.4,190155.61,135203.03,245770.83,0.165,2050.85,49220.38,24.0,1,17,0.028,83.8,Highly Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 19.1, 'productUsage': 20.0, 'recency': 19.7, 'servicePenalty': 0.0}",5,True,True,True,True,0,0,0,0.0,76.4,5.8,0.8,460.7,41,603702,836,8,0
CUST-2007,93415.93,118177.85,68441.83,188855.65,0.231,2796.83,41952.52,15.0,1,11,-0.122,63.9,Engaged,"{'transactionFrequency': 18.8, 'digitalUsage': 17.5, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,True,False,False,0,0,0,0.0,70.0,6.5,1.2,495.2,52,496176,642,18,0
CUST-2008,304276.32,417050.22,298573.59,548419.61,0.187,2748.37,60922.3,22.17,1,16,0.077,82.1,Highly Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 21.4, 'productUsage': 16.0, 'recency': 19.7, 'servicePenalty': 0.0}",4,True,False,True,True,0,0,0,0.0,85.7,8.3,3.2,530.9,39,647714,750,14,0
CUST-2009,200.0,1294.15,200.0,11625.76,2.034,2604.6,26914.25,10.33,26,1,-0.745,47.2,At Risk,"{'transactionFrequency': 12.9, 'digitalUsage': 14.9, 'productUsage': 8.0, 'recency': 11.3, 'servicePenalty': 0.0}",2,False,False,True,False,0,0,0,0.0,59.7,1.3,0.0,547.6,26,1007894,599,3,1
CUST-2010,2647.46,6541.15,200.0,52173.1,1.75,2333.8,54066.29,23.17,2,17,-0.042,78.1,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 23.8, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 2.0}",3,False,True,True,False,1,1,0,16.0,95.0,7.7,5.8,504.8,30,555014,585,58,0
CUST-2011,10569.91,3222.57,200.0,10569.91,0.895,2473.12,7419.36,3.0,9,2,-0.571,40.0,At Risk,"{'transactionFrequency': 3.8, 'digitalUsage': 22.2, 'productUsage': 4.0, 'recency': 17.0, 'servicePenalty': 7.0}",1,False,False,False,False,2,1,1,38.0,88.9,3.2,0.5,567.3,51,1708845,680,25,1
CUST-2012,200.0,15963.19,200.0,37747.44,0.881,2484.11,33121.42,13.33,6,1,-0.217,66.8,Engaged,"{'transactionFrequency': 16.7, 'digitalUsage': 23.1, 'productUsage': 16.0, 'recency': 18.0, 'servicePenalty': 7.0}",4,False,True,True,True,2,1,1,50.0,92.5,6.7,1.7,480.8,37,656072,631,37,1
CUST-2013,200.0,39393.13,200.0,82586.84,0.679,2007.35,19738.97,9.83,3,10,0.103,61.5,Engaged,"{'transactionFrequency': 12.3, 'digitalUsage': 18.2, 'productUsage': 12.0, 'recency': 19.0, 'servicePenalty': 0.0}",3,True,True,False,False,1,0,0,53.0,72.9,8.0,2.7,446.9,35,789956,701,55,0
CUST-2014,24492.58,39781.74,24492.58,61509.71,0.341,2232.77,8186.81,3.67,50,0,-0.737,26.0,Dormant,"{'transactionFrequency': 4.6, 'digitalUsage': 17.1, 'productUsage': 8.0, 'recency': 3.3, 'servicePenalty': 7.0}",2,False,True,False,False,1,1,1,0.0,68.2,6.7,0.0,553.1,21,992334,592,41,1
CUST-2015,200.0,5802.87,200.0,35238.95,1.578,2156.35,34142.2,15.83,5,11,-0.204,74.9,Engaged,"{'transactionFrequency': 19.8, 'digitalUsage': 20.8, 'productUsage': 16.0, 'recency': 18.3, 'servicePenalty': 0.0}",4,True,True,True,False,0,0,0,0.0,83.2,8.7,3.3,390.3,37,533457,742,3,0
CUST-2016,162997.9,250287.5,159694.99,317161.98,0.192,1894.06,57137.39,30.17,1,21,0.346,69.0,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 16.3, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,False,False,True,0,0,0,0.0,65.2,2.7,0.3,495.3,45,947351,850,66,0
CUST-2017,5007.39,3333.98,200.0,13909.41,0.879,2644.28,29968.53,11.33,28,1,-0.571,41.5,At Risk,"{'transactionFrequency': 14.2, 'digitalUsage': 14.7, 'productUsage': 4.0, 'recency': 10.7, 'servicePenalty': 2.0}",1,False,False,False,False,1,1,0,47.0,58.8,2.3,1.2,451.3,46,1171260,765,23,1
CUST-2018,373354.85,417679.28,373354.85,466555.94,0.071,2090.82,31710.72,15.17,1,13,-0.14,66.8,Engaged,"{'transactionFrequency': 19.0, 'digitalUsage': 18.1, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 2.0}",3,False,True,True,False,1,1,0,12.0,72.5,7.0,3.0,489.1,59,798506,708,48,0
CUST-2019,11665.54,6448.88,200.0,42573.93,1.293,2275.76,31481.37,13.83,18,2,-0.672,48.3,At Risk,"{'transactionFrequency': 17.3, 'digitalUsage': 15.0, 'productUsage': 12.0, 'recency': 14.0, 'servicePenalty': 10.0}",3,True,False,True,False,4,3,3,51.0,60.2,2.3,1.7,526.4,44,331857,617,3,1
CUST-2020,200.0,3153.24,200.0,26122.34,1.769,2226.31,45639.25,20.5,1,17,-0.077,77.2,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 20.5, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,True,True,False,False,0,0,0,0.0,82.1,8.8,2.2,545.5,33,468178,783,5,0
CUST-2021,200.0,63427.79,200.0,149649.52,0.745,2223.95,41513.73,18.67,1,16,0.151,77.1,Engaged,"{'transactionFrequency': 23.3, 'digitalUsage': 22.1, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,True,False,False,True,0,0,0,0.0,88.4,8.8,5.2,588.2,50,385349,717,21,0
CUST-2022,200.0,15924.98,200.0,48844.88,0.849,1985.94,27472.22,13.83,2,12,-0.068,68.0,Engaged,"{'transactionFrequency': 17.3, 'digitalUsage': 21.4, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 2.0}",3,True,False,True,False,3,1,0,73.7,85.5,5.5,3.7,457.6,37,250000,812,3,0
CUST-2023,200.0,3910.6,200.0,23214.94,1.847,2186.48,10932.39,5.0,46,0,-0.476,35.6,Dormant,"{'transactionFrequency': 6.2, 'digitalUsage': 16.7, 'productUsage': 8.0, 'recency': 4.7, 'servicePenalty': 0.0}",2,True,False,False,False,1,0,0,108.0,66.7,5.0,1.3,389.0,47,250000,582,51,1
CUST-2024,382932.39,420063.91,382932.39,448798.33,0.04,2146.46,22895.59,10.67,2,10,-0.167,59.4,At Risk,"{'transactionFrequency': 13.3, 'digitalUsage': 18.8, 'productUsage': 8.0, 'recency': 19.3, 'servicePenalty': 0.0}",2,False,False,False,True,0,0,0,0.0,75.0,6.5,3.3,536.9,37,337503,617,48,0
CUST-2025,6042.95,13890.39,200.0,66021.6,1.237,2233.26,38709.9,17.33,3,11,-0.29,62.7,Engaged,"{'transactionFrequency': 21.7, 'digitalUsage': 18.0, 'productUsage': 4.0, 'recency': 19.0, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,72.1,10.2,2.0,538.1,26,250000,685,16,0
CUST-2026,200.0,6797.74,200.0,53179.27,1.88,2341.77,52299.54,22.33,2,13,-0.111,71.0,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 18.6, 'productUsage': 8.0, 'recency': 19.3, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,74.6,6.3,1.3,396.8,24,250000,805,13,0
CUST-2027,49460.63,65341.25,47779.3,82944.05,0.142,2029.83,14547.14,7.17,5,9,-0.125,49.3,At Risk,"{'transactionFrequency': 9.0, 'digitalUsage': 18.0, 'productUsage': 4.0, 'recency': 18.3, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,72.1,6.5,3.3,473.7,36,250000,551,74,0
CUST-2028,376055.17,407498.05,372829.21,478888.8,0.068,2481.24,37218.57,15.0,1,9,0.19,61.9,Engaged,"{'transactionFrequency': 18.8, 'digitalUsage': 17.5, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 2.0}",2,True,False,False,False,1,1,0,103.0,70.0,2.0,1.8,512.3,42,250000,752,14,0
CUST-2029,2855.12,13201.74,200.0,41449.75,1.16,2082.06,17350.54,8.33,4,5,0.0,55.6,At Risk,"{'transactionFrequency': 10.4, 'digitalUsage': 18.5, 'productUsage': 8.0, 'recency': 18.7, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,74.0,7.2,2.3,516.1,31,250000,741,29,0
CUST-2030,200.0,22186.45,200.0,106470.7,1.468,2280.76,49036.36,21.5,1,17,-0.045,72.2,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 19.6, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 4.0}",3,True,False,False,True,2,2,0,79.0,78.3,5.3,1.5,446.1,47,1532978,701,140,0
CUST-2031,200.0,2650.37,200.0,20391.22,1.365,2444.85,44822.26,18.33,9,11,-0.25,72.4,Engaged,"{'transactionFrequency': 22.9, 'digitalUsage': 22.5, 'productUsage': 16.0, 'recency': 17.0, 'servicePenalty': 6.0}",4,True,False,True,True,3,3,0,77.7,90.0,5.5,3.5,560.2,25,677302,783,94,0
CUST-2032,6266.63,9001.76,200.0,32725.8,0.694,1810.0,10558.32,5.83,7,1,-0.724,51.5,At Risk,"{'transactionFrequency': 7.3, 'digitalUsage': 18.6, 'productUsage': 8.0, 'recency': 17.7, 'servicePenalty': 0.0}",2,False,False,True,False,0,0,0,0.0,74.3,1.3,1.7,562.0,48,310647,533,140,1
CUST-2033,16886.25,15087.94,200.0,61607.0,1.274,2332.71,57929.08,24.83,1,18,0.068,67.1,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 16.4, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 2.0}",2,False,False,True,False,1,1,0,69.0,65.8,3.8,1.3,475.0,25,1256140,783,41,0
CUST-2034,200.0,1612.18,200.0,9804.2,1.095,2110.06,28485.75,13.5,3,2,-0.593,55.4,At Risk,"{'transactionFrequency': 16.9, 'digitalUsage': 22.5, 'productUsage': 4.0, 'recency': 19.0, 'servicePenalty': 7.0}",1,False,False,False,False,2,1,1,64.0,90.1,5.2,2.5,572.8,37,250000,633,3,1
CUST-2035,200.0,13543.02,200.0,52529.86,1.067,2497.34,22476.06,9.0,6,9,-0.069,63.8,Engaged,"{'transactionFrequency': 11.2, 'digitalUsage': 18.5, 'productUsage': 16.0, 'recency': 18.0, 'servicePenalty': 0.0}",4,True,True,False,True,0,0,0,0.0,74.1,3.3,2.0,484.9,23,1097759,673,13,0
CUST-2036,178687.06,209226.25,178687.06,241405.8,0.077,2444.33,30146.75,12.33,1,10,-0.051,55.6,At Risk,"{'transactionFrequency': 15.4, 'digitalUsage': 12.5, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,50.0,0.3,0.8,614.0,21,250000,773,45,0
CUST-2037,200.0,2298.25,200.0,15414.8,1.749,2636.48,38668.39,14.67,2,13,0.0,63.6,Engaged,"{'transactionFrequency': 18.3, 'digitalUsage': 17.9, 'productUsage': 8.0, 'recency': 19.3, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,71.6,3.5,1.0,616.4,21,507556,753,20,0
CUST-2038,5294.42,40843.11,200.0,75131.79,0.569,2373.07,62490.89,26.33,2,19,-0.049,78.6,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 20.2, 'productUsage': 16.0, 'recency': 19.3, 'servicePenalty': 2.0}",4,True,True,True,False,1,1,0,17.0,81.0,9.8,2.7,528.2,47,1087990,850,24,0
CUST-2039,200.0,2782.36,200.0,20602.32,1.553,3171.07,35938.84,11.33,31,0,-0.627,48.0,At Risk,"{'transactionFrequency': 14.2, 'digitalUsage': 16.2, 'productUsage': 8.0, 'recency': 9.7, 'servicePenalty': 0.0}",2,False,True,False,False,0,0,0,0.0,64.7,0.3,0.3,484.5,46,356564,689,11,1
CUST-2040,97578.1,161864.5,97578.1,223496.09,0.214,2527.55,41283.24,16.33,1,14,-0.148,77.3,Engaged,"{'transactionFrequency': 20.4, 'digitalUsage': 21.2, 'productUsage': 16.0, 'recency': 19.7, 'servicePenalty': 0.0}",4,True,True,True,False,0,0,0,0.0,84.7,6.2,1.7,463.7,56,606238,729,74,0
CUST-2041,21086.77,46807.01,21086.77,66080.48,0.258,2536.28,25785.51,10.17,1,5,0.1,70.1,Engaged,"{'transactionFrequency': 12.7, 'digitalUsage': 21.7, 'productUsage': 16.0, 'recency': 19.7, 'servicePenalty': 0.0}",4,True,True,False,True,0,0,0,0.0,86.9,9.3,6.0,547.8,42,632133,712,8,0
CUST-2042,200.0,24881.09,200.0,74392.84,0.869,2237.42,43256.87,19.33,2,13,0.0,76.6,Engaged,"{'transactionFrequency': 24.2, 'digitalUsage': 21.1, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 0.0}",3,True,False,True,False,0,0,0,0.0,84.5,7.3,3.5,522.5,42,308845,641,22,0
CUST-2043,7344.65,21647.51,200.0,74746.48,1.097,2640.67,29047.34,11.0,17,4,-0.419,56.9,At Risk,"{'transactionFrequency': 13.8, 'digitalUsage': 20.8, 'productUsage': 8.0, 'recency': 14.3, 'servicePenalty': 0.0}",2,False,True,False,False,0,0,0,0.0,83.3,11.0,1.2,451.1,26,596980,668,25,0
CUST-2044,200.0,1791.52,200.0,17015.95,1.886,2205.59,22423.45,10.17,12,3,-0.63,51.4,At Risk,"{'transactionFrequency': 12.7, 'digitalUsage': 21.7, 'productUsage': 8.0, 'recency': 16.0, 'servicePenalty': 7.0}",2,False,True,False,False,1,1,1,0.0,86.9,9.7,2.0,515.1,42,1500352,609,26,1
CUST-2045,179158.26,207820.21,179158.26,237052.11,0.082,2328.77,15136.98,6.5,1,6,0.562,54.2,At Risk,"{'transactionFrequency': 8.1, 'digitalUsage': 22.4, 'productUsage': 4.0, 'recency': 19.7, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,89.7,7.7,4.5,431.6,51,353702,841,46,0
CUST-2046,200.0,970.83,200.0,7165.37,1.512,2415.68,15701.89,6.5,61,0,-0.633,30.1,Dormant,"{'transactionFrequency': 8.1, 'digitalUsage': 17.9, 'productUsage': 4.0, 'recency': 0.0, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,71.8,3.3,0.5,317.1,42,1374039,753,3,1
CUST-2047,11288.05,4460.26,200.0,33695.64,1.563,2494.28,103096.88,41.33,2,28,-0.162,81.7,Highly Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 21.4, 'productUsage': 16.0, 'recency': 19.3, 'servicePenalty': 0.0}",4,True,True,True,False,0,0,0,0.0,85.5,7.5,4.2,513.9,34,1165123,677,23,0
CUST-2048,13852.86,24131.9,7198.63,60248.65,0.68,2161.77,16933.84,7.83,50,0,-0.639,36.6,Dormant,"{'transactionFrequency': 9.8, 'digitalUsage': 16.5, 'productUsage': 12.0, 'recency': 3.3, 'servicePenalty': 5.0}",3,True,False,True,False,2,0,1,21.0,66.0,2.7,2.8,538.5,44,250000,735,31,1
CUST-2049,31260.93,58061.98,31260.93,98343.49,0.289,2047.2,33437.57,16.33,2,11,-0.214,61.6,Engaged,"{'transactionFrequency': 20.4, 'digitalUsage': 17.9, 'productUsage': 4.0, 'recency': 19.3, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,71.4,4.2,2.2,485.8,46,571720,667,17,0
CUST-2050,200.0,2079.88,200.0,17851.1,1.172,1932.71,21259.81,11.0,4,2,-0.583,56.2,At Risk,"{'transactionFrequency': 13.8, 'digitalUsage': 20.8, 'productUsage': 8.0, 'recency': 18.7, 'servicePenalty': 5.0}",2,False,False,False,True,1,0,1,0.0,83.3,6.8,2.5,468.3,26,543681,830,3,1
CUST-2051,16558.75,11529.12,200.0,23667.62,0.636,2902.66,22737.54,7.83,36,0,-0.367,44.3,At Risk,"{'transactionFrequency': 9.8, 'digitalUsage': 16.5, 'productUsage': 20.0, 'recency': 8.0, 'servicePenalty': 10.0}",5,True,True,True,True,2,1,2,0.0,66.0,5.3,2.0,530.3,50,608575,586,6,1
CUST-2052,82696.77,130186.76,81653.15,163053.53,0.156,2241.56,35865.03,16.0,1,15,0.042,71.8,Engaged,"{'transactionFrequency': 20.0, 'digitalUsage': 16.1, 'productUsage': 16.0, 'recency': 19.7, 'servicePenalty': 0.0}",4,True,True,False,True,1,0,0,36.0,64.6,3.7,2.5,422.1,47,344405,849,74,0
CUST-2053,200.0,24029.46,200.0,82088.7,1.26,2502.39,51716.11,20.67,1,16,0.211,68.2,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 19.6, 'productUsage': 4.0, 'recency': 19.7, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,78.2,4.0,2.2,425.9,25,643243,698,40,0
CUST-2054,200.0,55971.11,200.0,129780.14,0.779,2689.11,42129.38,15.67,1,12,0.462,67.7,Engaged,"{'transactionFrequency': 19.6, 'digitalUsage': 20.5, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,81.9,6.0,0.3,462.5,41,831614,718,140,0
CUST-2055,2540.88,3682.1,200.0,15320.46,1.118,2154.48,18313.06,8.5,7,2,-0.528,52.5,At Risk,"{'transactionFrequency': 10.6, 'digitalUsage': 16.2, 'productUsage': 8.0, 'recency': 17.7, 'servicePenalty': 0.0}",2,False,False,True,False,0,0,0,0.0,64.7,5.3,1.2,473.8,44,559818,622,7,1
CUST-2056,278147.74,364150.02,276906.3,436493.02,0.122,2404.44,44081.32,18.33,2,15,0.333,80.3,Highly Engaged,"{'transactionFrequency': 22.9, 'digitalUsage': 24.1, 'productUsage': 16.0, 'recency': 19.3, 'servicePenalty': 2.0}",4,False,True,True,True,1,1,0,23.0,96.4,11.3,4.3,474.3,36,269137,667,37,0
CUST-2057,674.24,104404.91,200.0,253477.46,0.796,2559.64,83188.41,32.5,1,24,-0.106,74.7,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 18.1, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,False,True,True,False,0,0,0,0.0,72.3,5.5,0.2,557.0,48,443526,772,90,0
CUST-2058,2800.52,29643.13,200.0,102378.24,1.043,2065.19,58513.81,28.33,2,18,-0.067,73.5,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 17.2, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 0.0}",3,False,True,True,False,1,0,0,20.0,68.8,5.7,3.0,417.1,46,938952,797,25,0
CUST-2059,44988.85,65911.36,44988.85,90450.19,0.194,2378.71,42816.75,18.0,3,9,-0.036,73.1,Engaged,"{'transactionFrequency': 22.5, 'digitalUsage': 23.6, 'productUsage': 8.0, 'recency': 19.0, 'servicePenalty': 0.0}",2,True,False,False,False,1,0,0,42.0,94.4,11.3,4.5,480.8,29,775856,755,41,0
CUST-2060,16104.09,55926.8,1008.45,139900.1,0.744,2199.34,39221.64,17.83,3,13,-0.297,63.0,Engaged,"{'transactionFrequency': 22.3, 'digitalUsage': 17.8, 'productUsage': 4.0, 'recency': 19.0, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,71.0,0.3,0.2,343.3,44,348426,668,87,0
CUST-2061,200.0,9066.79,200.0,52396.83,1.526,2160.4,57250.5,26.5,1,19,-0.037,70.3,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 17.6, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,True,False,False,0,0,0,0.0,70.4,6.3,2.8,350.8,49,921664,718,30,0
CUST-2062,3457.73,55454.75,200.0,128823.88,0.664,2367.58,50508.42,21.33,1,13,0.031,72.2,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 17.6, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 2.0}",3,False,True,True,False,1,1,0,43.0,70.3,6.8,2.3,545.5,21,646080,662,61,0
CUST-2063,107981.54,198376.18,107509.94,295893.29,0.309,2648.31,49435.18,18.67,1,15,-0.034,73.8,Engaged,"{'transactionFrequency': 23.3, 'digitalUsage': 22.8, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 4.0}",3,False,True,True,False,3,2,0,81.3,91.1,10.2,6.2,462.3,30,1248077,782,34,0
CUST-2064,244.49,29926.02,200.0,105770.7,1.022,2458.44,61460.89,25.0,4,15,-0.1,77.8,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 22.2, 'productUsage': 12.0, 'recency': 18.7, 'servicePenalty': 0.0}",3,True,False,True,False,0,0,0,0.0,88.7,9.0,6.0,567.9,35,269130,702,15,0
CUST-2065,200.0,35587.69,200.0,89390.03,0.941,2271.06,36715.53,16.17,5,10,-0.322,73.7,Engaged,"{'transactionFrequency': 20.2, 'digitalUsage': 23.2, 'productUsage': 12.0, 'recency': 18.3, 'servicePenalty': 0.0}",3,True,True,False,False,2,0,0,67.5,92.8,8.7,6.0,533.4,37,1049681,694,82,0
CUST-2066,200.0,83549.95,200.0,183709.72,0.613,2724.83,56313.18,20.67,1,14,-0.062,74.0,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 19.4, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 2.0}",3,False,True,False,True,2,1,0,40.0,77.4,5.2,2.0,334.5,22,915941,625,73,0
CUST-2067,481.15,29941.91,200.0,72331.58,0.786,2390.14,46607.64,19.5,5,18,0.479,67.4,Engaged,"{'transactionFrequency': 24.4, 'digitalUsage': 16.7, 'productUsage': 8.0, 'recency': 18.3, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,66.7,4.8,2.2,401.5,44,795813,782,28,0
CUST-2068,1487.62,42086.84,1487.62,75561.35,0.478,2306.86,21530.66,9.33,1,10,0.0,65.2,Engaged,"{'transactionFrequency': 11.7, 'digitalUsage': 21.9, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,True,True,False,False,0,0,0,0.0,87.5,10.8,5.8,510.4,36,250000,781,3,0
CUST-2069,200.0,1751.27,200.0,7028.84,1.29,2183.25,10916.24,5.0,61,0,-0.609,30.1,Dormant,"{'transactionFrequency': 6.2, 'digitalUsage': 15.8, 'productUsage': 8.0, 'recency': 0.0, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,63.3,6.5,4.2,586.5,49,2738139,732,3,1
CUST-2070,1711.08,8607.01,200.0,40454.74,1.378,2457.76,61034.45,24.83,1,22,-0.064,79.8,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 23.1, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,True,True,False,False,1,0,0,82.0,92.6,12.2,4.5,479.4,21,369343,807,22,0
CUST-2071,14634.71,63034.92,14634.71,116995.58,0.383,2560.45,39260.23,15.33,1,12,0.089,70.8,Engaged,"{'transactionFrequency': 19.2, 'digitalUsage': 23.9, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,95.7,6.0,2.3,517.5,37,250000,707,8,0
CUST-2072,5358.49,17524.82,200.0,46935.25,0.899,2604.69,42977.46,16.5,2,12,-0.02,67.4,Engaged,"{'transactionFrequency': 20.6, 'digitalUsage': 15.4, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 0.0}",3,False,False,True,True,0,0,0,0.0,61.6,2.7,2.3,444.5,33,580582,516,44,0
CUST-2073,745281.26,834453.39,745281.26,917898.9,0.071,2526.0,62729.04,24.83,5,13,-0.181,76.0,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 18.6, 'productUsage': 16.0, 'recency': 18.3, 'servicePenalty': 2.0}",4,True,True,True,False,2,1,0,41.0,74.5,6.2,3.0,547.8,21,1400304,667,62,0
CUST-2074,200.0,833.14,200.0,8248.68,1.761,2453.79,13904.8,5.67,7,1,-0.286,49.4,At Risk,"{'transactionFrequency': 7.1, 'digitalUsage': 20.6, 'productUsage': 4.0, 'recency': 17.7, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,82.4,3.3,2.8,503.7,34,371150,640,8,1
CUST-2075,2843.93,25969.4,200.0,70454.98,0.905,2250.8,42765.14,19.0,2,13,-0.098,73.9,Engaged,"{'transactionFrequency': 23.8, 'digitalUsage': 18.9, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 0.0}",3,False,True,True,False,0,0,0,0.0,75.4,5.2,1.2,478.8,25,585769,623,18,0
CUST-2076,149300.79,170568.02,140942.22,198205.76,0.084,2280.78,21287.26,9.33,1,12,0.522,58.1,At Risk,"{'transactionFrequency': 11.7, 'digitalUsage': 18.8, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,True,False,False,0,0,0,0.0,75.0,5.7,4.7,449.1,35,250000,609,15,0
